DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX
2157.75,87.73246496,18,2.511,134,5.2,5.21,172.4491007
2157.875,88.10682513,17.6,2.517,133,5.08,5.1,172.0524174
2158,88.05837244,17.3,2.516,133,4.96,4.97,171.9693843
2158.125,87.97816358,17.1,2.506,134,4.88,4.87,171.8198498
2158.25,88.36669705,17.2,2.496,134,4.83,4.81,170.9736392
2158.375,89.05299724,17.4,2.496,133,4.83,4.81,169.627773
2158.5,89.29685479,17.6,2.505,131,4.88,4.86,167.9069993
2158.625,88.83757605,18,2.506,130,4.98,4.97,166.0580186
2158.75,87.77776457,18.3,2.494,129,5.15,5.15,164.4610293
2158.875,86.67573045,18.4,2.48,129,5.41,5.42,163.6792872
2159,86.16719895,18,2.482,130,5.77,5.78,163.9276161
2159.125,86.2743689,17.5,2.507,131,6.23,6.21,165.0665921
2159.25,86.82886017,17.2,2.55,132,6.7,6.7,167.1013716
2159.375,87.91300335,17.2,2.595,133,7.01,7.06,169.8948864
2159.5,89.75397323,17.7,2.615,135,6.99,7.11,173.2155374
2159.625,92.4081727,19,2.589,137,6.59,6.78,176.9069744
2159.75,93.34349003,20.5,2.529,139,6.01,6.24,180.4378161
2159.875,94.14965965,21,2.461,138,5.46,5.69,183.5923404
2160,94.47843727,20.1,2.412,136,5.05,5.26,186.2526079
2160.125,94.05455052,19,2.391,134,4.79,4.98,188.3249075
2160.25,93.35749469,18.5,2.406,135,4.67,4.84,189.7187502
2160.375,91.68861345,18.4,2.44,138,4.64,4.78,190.1146656
2160.5,91.14834449,18.7,2.474,139,4.66,4.76,189.8117265
2160.625,91.14674705,19.2,2.488,136,4.69,4.78,188.983051
2160.75,91.53595335,20.1,2.483,133,4.73,4.83,187.9288383
2160.875,92.35457343,21,2.473,131,4.76,4.89,187.0362299
2161,93.30659114,21.6,2.47,130,4.79,4.96,186.8541433
2161.125,94.14136864,21.8,2.471,129,4.79,5.01,187.3604062
2161.25,95.2455252,21.5,2.47,129,4.79,5.05,188.4398499
2161.375,96.40276437,20.8,2.458,130,4.81,5.1,189.7716764
2161.5,97.35664331,19.9,2.434,132,4.88,5.17,191.0962556
2161.625,97.92501352,19.4,2.404,132,5.02,5.29,192.3189104
2161.75,97.54033504,19.5,2.377,131,5.22,5.47,193.5996683
2161.875,96.83706673,20,2.359,131,5.4,5.64,194.1388224
2162,96.04781778,20.6,2.355,131,5.49,5.73,194.1825415
2162.125,94.99402087,20.9,2.367,133,5.47,5.71,193.6152689
2162.25,93.64279823,20.9,2.394,134,5.36,5.59,192.1080541
2162.375,93.04461909,20.3,2.429,132,5.19,5.43,189.0246388
2162.5,92.12390689,19.4,2.456,129,5,5.24,185.5982449
2162.625,91.14339856,18.7,2.461,126,4.81,5.04,181.4134865
2162.75,89.80563432,18.5,2.447,124,4.69,4.9,176.8508617
2162.875,88.46287087,18.7,2.435,125,4.71,4.9,172.5105976
2163,88.0564815,18.8,2.443,128,4.94,5.11,169.0608188
2163.125,88.20756417,18.8,2.471,131,5.37,5.48,166.9625576
2163.25,87.88749685,18.5,2.497,132,5.91,5.95,166.6866535
2163.375,88.30720669,18,2.498,133,6.44,6.46,167.8457741
2163.5,88.89559331,17.5,2.481,135,6.76,6.82,170.136347
2163.625,89.22616417,17.1,2.465,138,6.7,6.86,173.05626
2163.75,90.74207625,17.1,2.467,139,6.27,6.52,175.6621491
2163.875,91.53675787,17.3,2.482,138,5.75,6.05,177.7010307
2164,91.30086594,17.3,2.499,136,5.38,5.67,179.1591797
2164.125,90.8046189,17.4,2.505,137,5.2,5.46,180.1123949
2164.25,91.08531647,17.8,2.497,138,5.09,5.33,180.874887
2164.375,92.79830925,18.5,2.48,138,5.01,5.23,181.8592256
2164.5,92.68651463,19.5,2.457,136,4.93,5.14,182.9250064
2164.625,92.49676601,20.4,2.428,134,4.87,5.08,183.9547539
2164.75,92.25013819,21,2.396,134,4.87,5.07,184.5467736
2164.875,92.06669094,21.3,2.375,134,4.93,5.11,184.4273873
2165,91.89303261,21.2,2.375,131,5.04,5.19,183.5656887
2165.125,91.30535217,20.9,2.399,127,5.17,5.3,182.3045339
2165.25,90.15398012,20.5,2.432,124,5.28,5.43,180.7312255
2165.375,89.2334893,20.1,2.458,123,5.37,5.53,179.2502888
2165.5,88.75891398,19.7,2.472,125,5.41,5.58,178.1221167
2165.625,88.77253248,19.3,2.485,126,5.43,5.58,177.4279253
2165.75,89.12427881,19.2,2.501,125,5.44,5.56,177.1393537
2165.875,89.24099469,19.8,2.517,126,5.47,5.57,177.3619587
2166,89.73047467,20.4,2.523,128,5.49,5.58,178.2154459
2166.125,90.72934823,20.7,2.514,129,5.49,5.57,179.463728
2166.25,91.79372579,20.6,2.489,128,5.44,5.51,181.0153825
2166.375,92.54798865,20.2,2.454,128,5.37,5.42,182.7876249
2166.5,92.92633084,20.1,2.421,129,5.31,5.37,184.6929928
2166.625,93.71783346,20.2,2.402,130,5.31,5.38,186.4030486
2166.75,93.9868958,20.4,2.403,132,5.36,5.45,187.5728403
2166.875,93.72007579,20.2,2.428,133,5.46,5.57,187.883125
2167,93.36016791,19.8,2.471,134,5.57,5.7,187.3920687
2167.125,93.27693084,19.5,2.526,134,5.64,5.79,186.3655662
2167.25,92.65865656,19.7,2.58,134,5.64,5.8,185.0510157
2167.375,93.69964685,20.1,2.624,135,5.59,5.76,184.0075809
2167.5,93.89028825,20.6,2.651,135,5.56,5.73,183.2006419
2167.625,93.87131588,20.9,2.65,135,5.57,5.74,182.525424
2167.75,93.80260118,20.8,2.621,133,5.6,5.75,181.9243447
2167.875,92.92066864,20.8,2.559,129,5.65,5.77,181.4016856
2168,91.80436286,20.9,2.479,126,5.78,5.83,180.7173844
2168.125,90.51648957,20.7,2.408,124,6,5.98,180.0777813
2168.25,89.58110866,19.6,2.375,123,6.25,6.18,179.7773226
2168.375,88.88748215,18.4,2.382,124,6.44,6.35,179.9412819
2168.5,88.33036142,17.7,2.413,126,6.47,6.39,180.6217244
2168.625,88.56986273,18.1,2.443,131,6.32,6.25,181.9038766
2168.75,89.56550597,19,2.466,137,6.04,6,183.8166517
2168.875,90.55560118,20,2.485,141,5.73,5.7,185.8714311
2169,91.53755,20.6,2.496,140,5.49,5.45,187.808625
2169.125,92.38272303,20.8,2.494,138,5.36,5.3,189.4811114
2169.25,92.85533563,20.9,2.48,133,5.31,5.23,190.835103
2169.375,93.16906594,20.9,2.465,128,5.28,5.19,191.6253753
2169.5,93.39030689,20.7,2.449,125,5.25,5.17,191.8681049
2169.625,93.73454311,20.2,2.431,124,5.22,5.16,191.6176309
2169.75,93.54488727,19.7,2.415,125,5.16,5.14,190.8646201
2169.875,92.62559646,19.3,2.407,127,5.07,5.1,189.6786033
2170,92.32786024,18.9,2.409,128,4.98,5.07,188.2968776
2170.125,91.79039738,18.7,2.417,128,4.92,5.07,187.0404453
2170.25,91.5513622,18.7,2.427,127,4.91,5.09,186.1620736
2170.375,91.66400984,19.2,2.44,125,4.91,5.11,185.7596665
2170.5,91.9068622,20,2.452,126,4.86,5.08,185.7924651
2170.625,91.93424055,20.9,2.455,129,4.75,4.98,186.1107248
2170.75,91.74870906,21.6,2.44,130,4.6,4.82,186.5118075
2170.875,91.87521791,21.7,2.409,130,4.45,4.67,186.5855177
2171,92.02434843,21.6,2.375,130,4.38,4.57,186.2021229
2171.125,91.82199646,21.5,2.354,129,4.39,4.56,185.3502809
2171.25,91.21076778,21.4,2.352,129,4.47,4.63,184.113629
2171.375,90.69231247,21,2.367,129,4.64,4.8,182.6672665
2171.5,90.58289646,20.3,2.392,128,4.84,5.01,181.6254358
2171.625,90.81498169,19.5,2.422,128,4.98,5.18,181.212052
2171.75,91.27866319,18.7,2.445,129,5,5.22,181.4474143
2171.875,91.79833346,18,2.455,132,4.91,5.16,182.3161785
2172,92.08809954,17.7,2.454,134,4.76,5.04,183.7210608
2172.125,91.42922487,18.2,2.457,133,4.61,4.9,185.3271959
2172.25,91.77170079,18.9,2.467,131,4.49,4.8,186.8191179
2172.375,92.09239127,19.6,2.476,127,4.44,4.76,188.1154201
2172.5,92.14563858,20,2.476,124,4.43,4.75,189.0237467
2172.625,91.95896614,20.2,2.467,122,4.42,4.73,189.449874
2172.75,91.7783605,20.2,2.454,122,4.38,4.68,189.4519409
2172.875,91.87694974,20.1,2.446,122,4.34,4.64,188.967689
2173,92.10907854,20.2,2.442,122,4.3,4.6,188.003411
2173.125,92.14645322,20.4,2.44,122,4.27,4.56,186.7263169
2173.25,92.03981181,20.6,2.434,122,4.25,4.53,185.2559373
2173.375,91.95486063,20.4,2.425,125,4.23,4.52,183.7105478
2173.5,91.86266903,20,2.423,127,4.22,4.51,182.2644356
2173.625,91.93261424,19.7,2.432,127,4.24,4.53,181.2857759
2173.75,92.13675551,19.7,2.454,126,4.29,4.59,180.9120116
2173.875,92.342225,19.6,2.476,126,4.38,4.7,181.1324774
2174,92.36548373,19.5,2.484,127,4.44,4.79,181.8885272
2174.125,92.06450866,19.4,2.468,129,4.44,4.82,183.0945868
2174.25,92.23314383,19.3,2.439,131,4.36,4.77,184.6758696
2174.375,92.13140925,19.1,2.411,133,4.24,4.67,186.158138
2174.5,92.96026772,18.9,2.398,133,4.11,4.55,187.4402224
2174.625,93.87081247,19,2.401,132,3.99,4.45,188.4210872
2174.75,93.99891037,19.6,2.413,130,3.91,4.36,188.9866054
2174.875,94.21757835,20.3,2.424,127,3.84,4.28,188.957488
2175,94.03421942,20.4,2.423,122,3.77,4.2,188.3632513
2175.125,93.11360755,20,2.41,119,3.72,4.15,187.2829019
2175.25,92.36217933,19.3,2.4,119,3.72,4.14,185.6843303
2175.375,91.84099042,18.5,2.402,119,3.77,4.18,183.5388666
2175.5,90.88541568,17.7,2.415,117,3.86,4.25,180.8364717
2175.625,89.17322736,17.2,2.428,115,4.01,4.4,177.5909829
2175.75,86.74829016,16.9,2.432,113,4.28,4.66,174.176918
2175.875,84.97910807,16.7,2.431,114,4.71,5.05,170.984187
2176,84.04088583,16.6,2.439,115,5.27,5.53,168.5426065
2176.125,83.82575761,16.6,2.457,116,5.82,5.97,167.3427754
2176.25,84.28031798,16.4,2.47,116,6.16,6.22,167.7283561
2176.375,85.09215709,16.2,2.461,116,6.21,6.22,170.0285657
2176.5,86.81418294,16.1,2.432,119,5.99,6.01,173.5654389
2176.625,88.79858648,16.6,2.405,124,5.62,5.69,177.6746968
2176.75,90.63801634,17.7,2.396,128,5.31,5.4,181.7166443
2176.875,92.05909895,19.2,2.401,130,5.14,5.24,185.1298638
2177,92.31730105,20.5,2.403,129,5.14,5.25,187.3576362
2177.125,92.22685079,21.1,2.397,127,5.22,5.36,188.0921335
2177.25,92.36258123,21,2.393,125,5.29,5.48,187.7315385
2177.375,92.38192671,20.9,2.405,124,5.34,5.59,186.5248817
2177.5,92.1769939,21.3,2.434,123,5.37,5.69,184.73734
2177.625,92.21638904,21.8,2.475,122,5.43,5.82,182.6349549
2177.75,91.65675978,21.8,2.514,121,5.52,5.94,180.7272285
2177.875,91.12801516,21.6,2.537,119,5.63,6.05,179.2041268
2178,91.08975814,21.8,2.53,117,5.72,6.12,178.1450713
2178.125,91.64137297,22.3,2.501,115,5.77,6.15,177.5982655
2178.25,92.50451752,23,2.454,116,5.75,6.12,177.5475402
2178.375,92.66765728,23.4,2.402,119,5.63,5.99,177.8526583
2178.5,93.03776883,23.7,2.359,123,5.48,5.82,178.2693906
2178.625,93.68911102,24,2.336,126,5.33,5.62,178.6777006
2178.75,93.95250709,24.4,2.33,127,5.18,5.42,179.0519076
2178.875,93.40934764,24.2,2.325,126,5.05,5.24,179.3461005
2179,92.14864724,23,2.3,126,5,5.12,179.4898831
2179.125,91.52725617,21.7,2.261,127,5.06,5.1,179.5507427
2179.25,90.76724705,20.7,2.224,127,5.18,5.15,179.8657915
2179.375,90.16978622,20.3,2.202,126,5.33,5.26,180.5801217
2179.5,89.74992369,20.3,2.19,124,5.5,5.42,181.8559472
2179.625,89.5604355,20.6,2.185,124,5.65,5.61,183.8003366
2179.75,90.13138366,21.5,2.192,126,5.68,5.71,186.4090965
2179.875,92.17780689,22.3,2.213,127,5.56,5.68,189.138901
2180,93.69940013,22.5,2.239,128,5.34,5.54,191.400674
2180.125,94.02538268,22.1,2.251,128,5.15,5.39,192.8537228
2180.25,93.60948392,21.6,2.246,129,5.01,5.26,193.3776083
2180.375,93.54409843,21,2.232,130,4.95,5.18,193.0686792
2180.5,91.53819291,20.5,2.23,130,4.97,5.17,192.0948439
2180.625,90.71400748,19.9,2.254,128,5.08,5.27,190.9560106
2180.75,90.34959469,19.4,2.307,124,5.26,5.43,190.1133267
2180.875,90.21258268,19,2.37,120,5.42,5.58,189.6341045
2181,90.21380728,18.9,2.421,118,5.48,5.63,189.4934413
2181.125,90.30903366,19.2,2.443,121,5.38,5.56,189.7399965
2181.25,91.68160453,20,2.442,125,5.15,5.37,190.5635969
2181.375,92.84750919,20.7,2.426,128,4.87,5.13,191.5976388
2181.5,94.08564298,21.2,2.406,127,4.62,4.9,192.8174341
2181.625,94.91692874,21.5,2.394,126,4.45,4.74,194.0959693
2181.75,94.66111214,21.7,2.392,126,4.36,4.66,195.2165771
2181.875,95.26207999,21.8,2.393,128,4.32,4.63,195.8308323
2182,94.96520531,21.7,2.388,129,4.31,4.62,195.9092274
2182.125,94.6368605,21.4,2.374,129,4.34,4.65,195.4224023
2182.25,94.65279882,21,2.361,129,4.44,4.73,194.3835745
2182.375,94.91676142,21,2.353,129,4.59,4.86,192.8356057
2182.5,94.71466168,21.2,2.357,129,4.77,5.03,190.8283058
2182.625,94.32562172,21.2,2.372,130,4.91,5.16,188.0177613
2182.75,94.10264272,20.8,2.389,134,4.98,5.22,184.4558108
2182.875,93.38699442,20.1,2.395,137,4.95,5.17,180.256953
2183,91.46421857,19.2,2.391,139,4.92,5.09,175.6010355
2183.125,88.12070984,18.4,2.386,138,5.03,5.11,170.7580045
2183.25,85.43288176,17.6,2.391,134,5.45,5.4,166.2882703
2183.375,82.87262178,17.2,2.407,127,6.04,5.84,163.3059417
2183.5,81.99816476,16.8,2.427,119,6.51,6.22,162.0853646
2183.625,82.3455727,16.5,2.432,115,6.67,6.38,162.7132575
2183.75,83.6373416,16.4,2.417,115,6.56,6.34,165.0879846
2183.875,86.23302972,16.8,2.393,120,6.23,6.13,168.930353
2184,88.55233747,17.7,2.376,126,5.84,5.86,173.5687224
2184.125,91.6003895,18.4,2.367,131,5.63,5.71,178.0725585
2184.25,93.03766772,18.5,2.363,134,5.82,5.89,182.098776
2184.375,93.2405914,18.4,2.368,134,6.26,6.32,185.4471362
2184.5,93.41095866,18.6,2.388,133,6.74,6.8,188.0266277
2184.625,93.23822244,18.8,2.422,132,7.13,7.2,189.793524
2184.75,92.84669875,19.1,2.45,133,7.39,7.49,190.746244
2184.875,92.93656667,19.4,2.457,136,7.49,7.63,191.2527667
2185,92.92679173,19.5,2.446,139,7.42,7.61,191.5730911
2185.125,92.80524514,19.3,2.43,141,7.26,7.49,191.9265441
2185.25,93.22161437,19.2,2.416,140,7.11,7.37,192.4687142
2185.375,93.73121083,19.5,2.407,136,7.06,7.31,193.3383829
2185.5,93.94645407,20.3,2.4,133,7.11,7.31,194.2270089
2185.625,93.95800584,20.8,2.388,132,7.21,7.34,194.6677865
2185.75,93.93588937,20.7,2.374,133,7.31,7.37,194.3398242
2185.875,93.94379186,20.3,2.36,132,7.35,7.35,193.02268
2186,93.68526168,20.3,2.35,129,7.29,7.24,190.5531098
2186.125,93.23445748,20.5,2.342,126,7.14,7.08,187.0382067
2186.25,93.09164895,20.3,2.334,125,6.99,6.95,183.2757638
2186.375,92.65568878,20,2.324,126,6.9,6.85,179.6977451
2186.5,92.10972421,19.8,2.313,126,6.82,6.74,176.7165526
2186.625,92.05697244,19.8,2.299,126,6.78,6.64,174.6925186
2186.75,90.57272047,19.8,2.279,127,6.79,6.6,174.0009176
2186.875,89.74223012,19.5,2.264,127,6.87,6.61,174.361865
2187,90.3080353,19.2,2.262,126,6.93,6.61,175.5465088
2187.125,91.77981142,19.4,2.27,125,6.88,6.52,177.3160434
2187.25,93.51707224,20.6,2.274,125,6.73,6.36,179.3862902
2187.375,95.29487736,22.6,2.267,125,6.54,6.2,181.4573203
2187.5,96.02285919,24.2,2.264,125,6.39,6.1,183.4177705
2187.625,97.59348839,24.6,2.28,124,6.33,6.1,185.0318935
2187.75,98.90213478,24.2,2.32,125,6.52,6.31,186.1649453
2187.875,99.72511175,23.9,2.366,127,7.03,6.81,186.8381067
2188,100.2145406,23.6,2.405,130,7.83,7.59,187.1598045
2188.125,98.79639751,23,2.427,131,8.77,8.52,187.0941057
2188.25,96.24210387,22.4,2.433,132,9.68,9.44,186.890917
2188.375,94.51139902,21.7,2.427,132,10.53,10.29,186.9968138
2188.5,93.81175617,21,2.414,132,11.24,10.98,187.6625757
2188.625,93.7398082,20.4,2.398,132,11.68,11.39,189.0161959
2188.75,93.5113502,20,2.387,133,11.65,11.34,191.0440693
2188.875,93.80719993,19.8,2.383,133,11.17,10.85,193.5165102
2189,94.84376365,19.5,2.386,131,10.4,10.08,195.8090886
2189.125,95.57135591,19.3,2.392,130,9.53,9.21,197.4697211
2189.25,95.84443255,19.7,2.397,129,8.72,8.41,198.2581932
2189.375,95.93763051,20.8,2.404,128,8.05,7.74,198.1169535
2189.5,95.82321122,21.7,2.415,126,7.58,7.26,197.1247455
2189.625,95.21780932,21.9,2.42,125,7.29,6.97,195.5447107
2189.75,94.28110728,21.3,2.414,124,7.2,6.85,193.9520343
2189.875,93.13992421,20.5,2.403,124,7.23,6.88,192.6711516
2190,92.01431444,20.2,2.393,125,7.32,7.02,191.9185468
2190.125,91.22372559,20.7,2.379,127,7.43,7.22,191.7935091
2190.25,91.40039882,21.7,2.356,128,7.55,7.43,192.4978234
2190.375,91.78294639,22.4,2.333,127,7.63,7.59,193.6321131
2190.5,92.43248714,22.5,2.318,126,7.62,7.66,194.9259827
2190.625,93.21685217,22.1,2.31,125,7.48,7.63,196.217662
2190.75,93.95901929,21.7,2.303,126,7.2,7.47,197.3916617
2190.875,94.58844843,21.7,2.297,127,6.8,7.18,198.3390863
2191,95.30080984,22,2.295,127,6.38,6.85,199.0090126
2191.125,95.60497717,22.5,2.298,128,6.03,6.56,199.2657856
2191.25,95.02146765,22.6,2.301,127,5.84,6.41,198.9874047
2191.375,94.12201752,22.2,2.291,126,5.77,6.38,198.0794748
2191.5,94.25881982,21.6,2.264,127,5.75,6.39,196.4850398
2191.625,94.88562428,21.6,2.215,127,5.68,6.34,194.1302169
2191.75,96.1057189,22.3,2.148,127,5.53,6.17,191.5456661
2191.875,96.9907668,23.8,2.075,126,5.24,5.83,188.9078863
2192,96.33512113,25.7,2.022,124,4.88,5.42,186.2703953
2192.125,93.80083071,27.3,1.99,123,4.62,5.09,183.6589157
2192.25,91.14170997,27.4,1.97,123,4.68,5.06,181.1136402
2192.375,87.60849698,26.8,1.966,123,5.08,5.34,178.7167262
2192.5,87.00129606,26,1.998,123,5.72,5.87,176.714602
2192.625,85.46591581,24.8,2.087,124,6.41,6.48,175.3717709
2192.75,84.13863484,23.5,2.204,130,6.88,6.96,174.828127
2192.875,86.74155787,22.4,2.305,139,6.91,7.1,175.0808142
2193,87.30307362,21.1,2.36,147,6.5,6.83,175.9623759
2193.125,89.56368799,19.6,2.391,154,6.02,6.44,177.2534539
2193.25,91.55310256,18.4,2.415,157,5.79,6.21,178.7700037
2193.375,92.91020853,18.3,2.433,157,5.89,6.25,180.3880562
2193.5,93.75210676,19.3,2.439,154,6.12,6.43,182.090897
2193.625,94.42049587,20.5,2.435,149,6.27,6.56,184.0355329
2193.75,94.96197572,21.3,2.423,144,6.2,6.5,186.3480501
2193.875,96.56195814,21.8,2.403,140,5.95,6.28,188.6340627
2194,97.54760551,22.2,2.381,138,5.73,6.07,190.7870175
2194.125,97.49126857,22.4,2.368,137,5.72,6.03,192.5979739
2194.25,96.77099344,22.3,2.372,136,5.92,6.18,193.8141371
2194.375,95.7411378,21.9,2.39,136,6.24,6.44,194.1381201
2194.5,94.61840079,21.5,2.403,136,6.57,6.75,194.0493873
2194.625,93.87598136,21.3,2.399,135,6.86,7.01,193.9943065
2194.75,93.78517244,21.5,2.378,133,7.04,7.13,194.2838159
2194.875,94.2790189,21.9,2.36,131,7.08,7.1,195.1335968
2195,94.89011549,22.2,2.359,131,6.96,6.9,196.6198298
2195.125,95.22541732,22.1,2.368,132,6.67,6.57,198.354902
2195.25,95.04671306,21.6,2.374,131,6.27,6.14,199.7554969
2195.375,94.79582224,21,2.374,128,5.85,5.68,200.410869
2195.5,94.33883976,20.7,2.378,125,5.52,5.33,200.0587659
2195.625,93.41686732,20.7,2.396,123,5.37,5.14,198.6129224
2195.75,92.22543031,20.8,2.423,124,5.43,5.13,196.2157768
2195.875,91.15123602,20.6,2.447,127,5.63,5.26,193.3993303
2196,90.89812323,20.2,2.459,130,5.91,5.46,190.8890117
2196.125,90.91959514,20,2.459,130,6.15,5.67,188.9779645
2196.25,90.91236496,19.9,2.453,130,6.28,5.79,187.7710841
2196.375,91.04499423,19.8,2.447,130,6.25,5.77,187.1954364
2196.5,92.1929601,19.9,2.445,131,6.07,5.62,187.0903675
2196.625,93.13306752,20.3,2.45,132,5.8,5.39,186.8233425
2196.75,94.32239016,20.3,2.457,131,5.52,5.14,186.3063342
2196.875,95.15172375,19.8,2.461,128,5.31,4.94,185.613109
2197,94.98235728,19.3,2.463,127,5.21,4.82,184.8543657
2197.125,94.03804954,19.7,2.47,126,5.2,4.79,184.0710652
2197.25,93.03783399,20.7,2.484,126,5.25,4.83,183.7287542
2197.375,92.83735472,21.4,2.499,127,5.35,4.91,183.918064
2197.5,92.85062559,21.2,2.504,127,5.44,5.02,184.5413148
2197.625,92.86095643,20.5,2.498,128,5.48,5.09,185.506575
2197.75,93.02633976,19.9,2.49,128,5.45,5.1,186.7217911
2197.875,93.21876102,19.9,2.485,128,5.37,5.06,187.8959217
2198,93.25141358,20.2,2.477,127,5.29,4.99,188.7519962
2198.125,93.05128996,20.5,2.46,126,5.23,4.93,189.333286
2198.25,92.99499383,20.4,2.444,125,5.21,4.89,189.666118
2198.375,93.23396798,20.3,2.439,125,5.23,4.89,189.7795005
2198.5,93.23232756,20.8,2.448,127,5.25,4.9,189.695511
2198.625,93.04415978,21.9,2.454,128,5.21,4.87,189.3376577
2198.75,92.96259219,22.9,2.444,128,5.13,4.79,188.5751404
2198.875,92.52421201,23.3,2.42,127,5.07,4.71,187.3715356
2199,91.78933038,23.1,2.402,126,5.12,4.71,185.8111534
2199.125,91.04365886,22.8,2.407,124,5.33,4.84,184.0675311
2199.25,89.68612933,22.2,2.434,121,5.67,5.11,182.3760941
2199.375,88.89983668,21.3,2.464,118,5.98,5.4,181.2461429
2199.5,89.48787343,20.3,2.478,118,6.13,5.58,180.9143696
2199.625,90.46526004,19.4,2.468,121,6.06,5.59,181.3781484
2199.75,91.24944751,18.9,2.444,126,5.82,5.44,182.5186714
2199.875,92.44674167,18.7,2.424,131,5.5,5.22,184.1406314
2200,93.623825,19,2.422,135,5.24,5,185.8167305
2200.125,94.09160584,19.4,2.432,138,5.12,4.91,187.1303909
2200.25,94.16145295,19.6,2.44,140,5.21,4.99,187.9457226
2200.375,94.10240079,19.9,2.438,140,5.39,5.18,188.2173719
2200.5,94.09991483,20.2,2.427,139,5.57,5.37,187.9851835
2200.625,94.12173241,20.6,2.425,137,5.71,5.51,187.3690417
2200.75,93.859075,20.8,2.438,135,5.82,5.63,186.444425
2200.875,93.25406168,20.9,2.463,131,5.91,5.75,185.3809944
2201,92.47837467,20.6,2.482,129,6.01,5.86,184.2533566
2201.125,91.7228565,20.1,2.49,129,6.13,5.99,183.0978398
2201.25,91.16195479,19.5,2.491,130,6.27,6.13,181.9150234
2201.375,91.45862474,19.3,2.499,131,6.41,6.27,180.7933042
2201.5,91.87216102,19.9,2.511,129,6.51,6.35,179.78241
2201.625,92.21938064,21.2,2.51,127,6.46,6.31,178.9477751
2201.75,92.50018937,22.9,2.483,126,6.25,6.11,178.3426275
2201.875,92.67445472,24,2.442,128,5.96,5.84,178.0073567
2202,92.33275525,24,2.417,130,5.73,5.63,177.9902963
2202.125,92.07407907,23.1,2.422,132,5.64,5.55,178.2724287
2202.25,91.40750669,21.5,2.449,133,5.69,5.6,178.7549028
2202.375,90.65249928,19.7,2.474,133,5.83,5.74,179.446776
2202.5,90.14105472,18.5,2.483,132,5.95,5.85,180.303323
2202.625,90.10117067,18,2.477,131,5.97,5.87,181.228263
2202.75,90.52973038,18.1,2.464,129,5.87,5.78,182.1613339
2202.875,90.52494783,18.4,2.452,127,5.73,5.65,182.9845433
2203,90.8016622,18.6,2.446,128,5.59,5.52,183.5416953
2203.125,91.28848366,19,2.448,130,5.48,5.41,183.8197683
2203.25,91.69788425,19.9,2.451,132,5.38,5.31,183.8586919
2203.375,91.80418346,20.6,2.445,133,5.3,5.23,183.6969465
2203.5,91.97945564,20.7,2.426,132,5.24,5.18,183.323435
2203.625,92.17373392,20.3,2.403,132,5.21,5.16,182.8123294
2203.75,92.16536575,20,2.399,131,5.23,5.18,182.1603516
2203.875,91.66534724,20,2.416,130,5.32,5.26,181.4058886
2204,90.49026982,20.2,2.44,129,5.47,5.42,180.6181435
2204.125,89.36494173,20.3,2.451,127,5.66,5.59,179.8610077
2204.25,89.0623021,20.3,2.446,126,5.82,5.73,179.295298
2204.375,89.2110769,20.1,2.44,125,5.93,5.81,178.9045356
2204.5,89.33773465,19.8,2.443,124,5.96,5.84,178.5437852
2204.625,89.2426252,19.6,2.456,124,5.92,5.8,178.0816833
2204.75,89.27805827,19.8,2.472,125,5.82,5.72,177.4775167
2204.875,89.5226252,20.1,2.481,126,5.72,5.64,176.7324297
2205,89.78510735,20,2.478,127,5.68,5.61,176.0279997
2205.125,89.82075702,19.3,2.463,128,5.7,5.63,175.6008598
2205.25,89.66249744,18.6,2.443,127,5.75,5.68,175.6209713
2205.375,89.51119685,18.3,2.421,125,5.81,5.74,176.1772985
2205.5,89.55647244,18.7,2.396,124,5.86,5.77,177.277118
2205.625,89.72842126,19.2,2.376,124,5.89,5.79,178.8715242
2205.75,90.16069882,19.8,2.364,123,5.87,5.76,180.735198
2205.875,90.76484777,20.1,2.358,122,5.79,5.69,182.6427149
2206,91.44093878,20.3,2.353,122,5.64,5.57,184.3780984
2206.125,92.12118655,20.5,2.345,123,5.45,5.4,185.7635822
2206.25,92.16802054,20.7,2.339,126,5.26,5.24,186.3748847
2206.375,92.08098642,20.5,2.341,130,5.16,5.14,186.2296675
2206.5,91.8118561,20.2,2.359,132,5.16,5.15,185.3863106
2206.625,91.26451535,19.8,2.388,132,5.23,5.23,183.9017743
2206.75,90.23254882,19.4,2.419,132,5.35,5.34,181.8726209
2206.875,88.116079,18.8,2.44,133,5.56,5.52,179.4649765
