DEPTH,CAL,SP,GR,CNL,DT,DEN,MSFL,RS,RD,Facies,Well Name
2334.7,9.4884,106.64,135.4,20.46,94,2.5134,4.168,4.442,4.348,3,GY1
2334.8,9.5032,106.52,135,20.14,93.6,2.5274,3.872,4.458,4.336,3,GY1
2334.9,9.5124,106.38,135,19.92,92.8,2.534,3.592,4.476,4.326,3,GY1
2335,9.53,106.3,135,20,92,2.534,3.72,4.5,4.31,3,GY1
2335.1,9.5692,106.22,133.4,20.24,92,2.5268,3.96,4.508,4.286,3,GY1
2335.2,9.5952,106.14,133,20.48,92,2.5166,3.75,4.498,4.25,3,GY1
2335.3,9.6052,106.06,133.4,20.76,92.4,2.505,3.458,4.474,4.21,3,GY1
2335.4,9.58,106.02,134.4,21.06,93.2,2.494,3.334,4.44,4.168,3,GY1
2335.5,9.484,106.1,136,21.3,94,2.486,3.51,4.4,4.12,3,GY1
2335.6,9.4136,106.1,136.8,21.54,94,2.4876,3.726,4.36,4.088,3,GY1
2335.7,9.3024,106.22,137,21.48,94,2.4934,3.72,4.326,4.068,3,GY1
2335.8,9.2076,106.34,136.6,21.24,94,2.4998,3.672,4.294,4.056,3,GY1
2335.9,9.1556,106.44,135.6,20.96,94,2.5036,3.78,4.266,4.048,3,GY1
2336,9.142,106.6,134,20.8,94,2.502,4.26,4.25,4.04,3,GY1
2336.1,9.1316,106.76,132.4,20.56,93.2,2.4932,4.74,4.29,4.088,3,GY1
2336.2,9.1278,106.92,131.4,20.02,91.2,2.4814,4.572,4.462,4.292,3,GY1
2336.3,9.127,107.08,130.6,19.1,87.6,2.4714,4.448,4.806,4.704,3,GY1
2336.4,9.128,107.22,129.2,17.9,82.6,2.4696,5.232,5.362,5.368,3,GY1
2336.5,9.132,107.3,126,16.7,77,2.484,7.96,6.17,6.32,3,GY1
2336.6,9.14,107.3,122,15.66,73,2.5224,16.968,7.122,7.408,3,GY1
2336.7,9.1678,107.24,118,14.74,70.8,2.5632,18.746,7.972,8.328,3,GY1
2336.8,9.217,107.08,115.6,13.94,70.8,2.586,14.29,8.484,8.82,3,GY1
2336.9,9.2752,106.82,115.6,13.34,73.2,2.5794,7.362,8.512,8.74,6,GY1
2337,9.316,106.5,118,13.1,78,2.541,4.49,8,8.06,6,GY1
2337.1,9.4024,106.1,122.8,13.58,83.6,2.4842,3.626,6.952,6.852,6,GY1
2337.2,9.4678,105.76,127,14.72,88,2.4364,3.14,5.886,5.68,3,GY1
2337.3,9.5002,105.48,130.6,16.16,91.2,2.4008,2.872,4.986,4.736,3,GY1
2337.4,9.4952,105.28,133.6,17.64,93.2,2.3786,2.744,4.368,4.126,3,GY1
2337.5,9.456,105.2,136,19,94,2.369,2.76,4.08,3.87,3,GY1
2337.6,9.4184,105.2,136.8,19.72,94,2.3738,2.856,4.128,3.95,3,GY1
2337.7,9.3526,105.26,136.4,20.02,92.8,2.3888,3.48,4.326,4.186,3,GY1
2337.8,9.2922,105.3,134.8,20.02,91.2,2.414,5.12,4.63,4.522,3,GY1
2337.9,9.2558,105.28,132.4,19.82,89.8,2.4456,6.802,4.982,4.894,3,GY1
2338,9.247,105.2,130,19.5,89,2.476,6.09,5.31,5.23,3,GY1
2338.1,9.243,105.04,129.2,19.26,89,2.488,4.226,5.518,5.406,3,GY1
2338.2,9.2384,104.82,129.6,19.02,89.6,2.4814,3.358,5.582,5.432,3,GY1
2338.3,9.2332,104.66,130,18.74,90.4,2.4642,3.09,5.55,5.364,3,GY1
2338.4,9.2248,104.58,129.6,18.4,90.8,2.4444,3.212,5.482,5.272,3,GY1
2338.5,9.208,104.5,128,18,90,2.43,3.7,5.45,5.24,3,GY1
2338.6,9.1928,104.5,124.8,17.76,89.2,2.434,4.364,5.578,5.4,3,GY1
2338.7,9.186,104.5,122.2,17.7,87.2,2.4482,5.49,5.778,5.632,3,GY1
2338.8,9.1824,104.5,120.6,17.9,85.6,2.469,7.026,5.978,5.876,3,GY1
2338.9,9.18,104.5,120.2,18.34,85.2,2.493,7.942,6.118,6.072,3,GY1
2339,9.18,104.5,121,18.9,86,2.517,6.23,6.15,6.16,3,GY1
2339.1,9.18,104.5,122.6,19.22,86.8,2.5386,5.358,6.03,6.072,3,GY1
2339.2,9.1806,104.5,126,19.24,87.6,2.5602,5.728,5.826,5.888,3,GY1
2339.3,9.181,104.5,130,19.08,88.8,2.583,6.252,5.582,5.66,3,GY1
2339.4,9.1814,104.5,133.8,18.86,90.2,2.6064,6.282,5.332,5.426,3,GY1
2339.5,9.183,104.5,137,18.7,91,2.628,5.61,5.1,5.21,3,GY1
2339.6,9.1846,104.5,137.8,18.94,91,2.6384,5.09,4.924,5.034,3,GY1
2339.7,9.1862,104.5,138,19.12,91.6,2.6392,4.978,4.76,4.876,3,GY1
2339.8,9.1918,104.5,137.6,19.24,92.4,2.6332,5.282,4.604,4.72,3,GY1
2339.9,9.2028,104.5,137.4,19.28,93,2.623,5.736,4.458,4.566,3,GY1
2340,9.218,104.5,139,19.2,93,2.611,5.8,4.33,4.43,3,GY1
2340.1,9.2244,104.5,139.8,19.44,93,2.5982,5.072,4.25,4.366,3,GY1
2340.2,9.232,104.56,138.8,19.62,92.4,2.5836,4.266,4.248,4.392,3,GY1
2340.3,9.2396,104.6,136.8,19.54,91.2,2.5692,3.778,4.328,4.508,3,GY1
2340.4,9.2484,104.62,134.4,19.14,89.6,2.5562,3.956,4.48,4.694,3,GY1
2340.5,9.262,104.7,132,18.5,88,2.545,5.1,4.68,4.91,3,GY1
2340.6,9.3292,104.78,128.8,17.94,88,2.5378,6.5,4.848,5.07,3,GY1
2340.7,9.4204,104.86,126.2,17.68,88.6,2.5288,6.076,4.968,5.152,3,GY1
2340.8,9.4924,104.98,125.8,17.68,89.8,2.5152,5.36,5.048,5.184,3,GY1
2340.9,9.5454,105.14,128,17.88,91.4,2.4954,4.94,5.118,5.208,3,GY1
2341,9.623,105.3,132,18.2,93,2.469,4.46,5.23,5.28,3,GY1
2341.1,9.6734,105.46,135.2,18.6,94.6,2.441,3.78,5.462,5.528,3,GY1
2341.2,9.8012,105.68,136.6,19,95.6,2.4148,3.352,5.784,5.884,3,GY1
2341.3,9.9676,105.84,136.6,19.44,96,2.3908,3.048,6.144,6.288,3,GY1
2341.4,10.1196,105.9,136,19.96,96,2.3696,2.838,6.486,6.674,3,GY1
2341.5,10.19,105.9,136,20.6,96,2.352,2.79,6.75,6.97,3,GY1
2341.6,10.2564,105.74,135.2,21.08,95.2,2.344,2.958,6.862,7.106,3,GY1
2341.7,10.2604,105.58,133.8,21.26,94.4,2.3462,3.072,6.848,7.092,3,GY1
2341.8,10.2408,105.46,132.6,21.1,93.6,2.3562,3.14,6.728,6.96,3,GY1
2341.9,10.2142,105.36,131.6,20.66,92.8,2.3722,3.188,6.524,6.738,3,GY1
2342,10.175,105.2,130,20.1,92,2.393,3.26,6.26,6.45,3,GY1
2342.1,10.1622,105.12,129.2,19.7,92,2.4178,3.684,5.988,6.178,3,GY1
2342.2,10.1578,105.1,127.8,19.36,92,2.442,4.366,5.764,5.954,3,GY1
2342.3,10.1562,105.1,126.6,19.12,92,2.4648,5.094,5.596,5.786,3,GY1
2342.4,10.153,105.1,126.2,18.98,92.2,2.4864,5.848,5.474,5.662,3,GY1
2342.5,10.145,105.1,127,18.9,93,2.508,6.8,5.37,5.55,3,GY1
2342.6,10.0722,105.1,127.8,18.9,93,2.5312,7.272,5.282,5.446,3,GY1
2342.7,9.94,105.04,128,18.96,93.6,2.555,6.79,5.2,5.366,3,GY1
2342.8,9.8292,105,128,19.08,94,2.579,6.394,5.152,5.338,3,GY1
2342.9,9.7694,105,127.6,19.24,93.8,2.6018,6.606,5.16,5.378,3,GY1
2343,9.739,105,126,19.4,93,2.621,7.43,5.24,5.49,3,GY1
2343.1,9.8734,105,125.2,19.56,93,2.6314,7.19,5.392,5.658,3,GY1
2343.2,9.976,105,125.6,19.6,92.4,2.6298,6.584,5.55,5.814,3,GY1
2343.3,10.0892,105,127.2,19.6,92.4,2.6162,5.98,5.682,5.934,3,GY1
2343.4,10.193,105,129.6,19.6,93.2,2.5924,5.558,5.752,5.986,3,GY1
2343.5,10.205,105,132,19.6,94,2.562,5.31,5.72,5.93,3,GY1
2343.6,10.1786,105,131.2,19.6,94,2.5364,5.254,5.584,5.77,3,GY1
2343.7,10.1372,105,130.4,19.6,94.6,2.5216,5.27,5.412,5.58,3,GY1
2343.8,10.1252,105.04,129.6,19.56,95,2.5196,5.49,5.244,5.404,3,GY1
2343.9,10.1532,105.12,129,19.5,94.8,2.5294,6.086,5.106,5.264,3,GY1
2344,10.198,105.2,129,19.5,94,2.547,7.27,5.01,5.16,3,GY1
2344.1,10.3428,105.28,129.8,19.66,94,2.567,8.43,4.946,5.096,3,GY1
2344.2,10.442,105.36,130.6,20,94.6,2.581,7.274,4.906,5.05,3,GY1
2344.3,10.546,105.44,131.4,20.48,95.4,2.589,5.45,4.882,5.018,3,GY1
2344.4,10.6398,105.52,132,21.02,96,2.5916,4.102,4.87,5.002,3,GY1
2344.5,10.643,105.6,132,21.5,96,2.59,3.87,4.87,5.01,3,GY1
2344.6,10.5934,105.68,131.2,21.74,96,2.5892,4.414,4.878,5.042,3,GY1
2344.7,10.44,105.76,129.8,21.74,96,2.595,5.018,4.904,5.086,3,GY1
2344.8,10.2256,105.84,128.2,21.54,95.2,2.6078,5.47,4.968,5.15,3,GY1
2344.9,10.0188,105.9,126.6,21.22,94,2.6238,5.842,5.076,5.242,3,GY1
2345,9.914,105.9,125,20.9,94,2.635,6.49,5.22,5.37,3,GY1
2345.1,9.7708,105.82,123.4,20.5,94,2.6198,6.378,5.428,5.562,3,GY1
2345.2,9.6708,105.68,121.8,20.1,94,2.5818,5.516,5.696,5.826,3,GY1
2345.3,9.6112,105.44,121,19.86,94,2.5338,4.82,6.016,6.142,3,GY1
2345.4,9.5744,105.12,121,19.84,94.2,2.4876,4.69,6.366,6.486,3,GY1
2345.5,9.528,104.8,121,20,95,2.454,5.01,6.71,6.83,3,GY1
2345.6,9.5128,104.48,121.8,20,95,2.45,5.362,6.966,7.094,3,GY1
2345.7,9.4874,104.16,123.2,19.88,94.4,2.467,6.074,7.138,7.274,3,GY1
2345.8,9.4662,103.92,125.6,19.68,94,2.5014,6.798,7.206,7.346,3,GY1
2345.9,9.458,103.78,128.8,19.48,94,2.5456,7.102,7.168,7.304,3,GY1
2346,9.466,103.7,132,19.4,94,2.588,6.47,7.04,7.16,3,GY1
2346.1,9.4964,103.78,135.2,19.48,93.2,2.6176,6.302,6.84,6.952,3,GY1
2346.2,9.5076,103.86,137.8,19.56,93,2.6376,6.278,6.634,6.75,3,GY1
2346.3,9.504,104.02,139.4,19.64,93,2.6364,5.598,6.446,6.57,3,GY1
2346.4,9.4858,104.24,139.4,19.72,92.8,2.6088,4.276,6.288,6.42,3,GY1
2346.5,9.449,104.4,137,19.8,92,2.556,3.14,6.16,6.3,3,GY1
2346.6,9.425,104.64,134.6,19.8,92,2.5112,2.908,6.064,6.212,3,GY1
2346.7,9.4166,104.82,132.8,19.86,91.4,2.4814,2.76,5.974,6.13,3,GY1
2346.8,9.4186,104.98,132.4,20.02,91,2.459,2.624,5.878,6.038,3,GY1
2346.9,9.4282,105.14,133,20.28,90.8,2.4428,2.586,5.768,5.928,3,GY1
2347,9.445,105.3,133,20.6,90,2.438,2.89,5.64,5.8,3,GY1
2347.1,9.4522,105.46,132.2,20.84,90,2.4532,3.53,5.496,5.632,3,GY1
2347.2,9.4606,105.56,130.8,20.6,90,2.478,3.66,5.364,5.476,3,GY1
2347.3,9.4674,105.64,130.4,20,90,2.5044,3.364,5.272,5.364,3,GY1
2347.4,9.4768,105.72,131.4,19.22,90,2.527,2.938,5.244,5.322,3,GY1
2347.5,9.5,105.8,133,18.5,90,2.543,2.89,5.3,5.37,3,GY1
2347.6,9.5696,105.72,133,18.26,88.4,2.5542,3.65,5.46,5.53,3,GY1
2347.7,9.6248,105.64,131.8,18.38,87.4,2.563,4.08,5.656,5.72,3,GY1
2347.8,9.7008,105.56,129.8,18.7,86.6,2.5674,4.004,5.856,5.912,3,GY1
2347.9,9.792,105.46,127.8,19.08,86,2.5644,3.612,6.03,6.072,3,GY1
2348,9.852,105.3,127,19.4,86,2.55,3.46,6.15,6.16,3,GY1
2348.1,9.8648,105.14,127.8,19.4,86,2.526,3.188,6.126,6.104,3,GY1
2348.2,9.8848,104.98,129.2,19.28,87.2,2.499,2.964,6.012,5.952,3,GY1
2348.3,9.9244,104.9,130.8,19.2,88.4,2.469,2.98,5.84,5.748,3,GY1
2348.4,9.9768,104.9,132.2,19.26,89.4,2.4356,3.168,5.646,5.538,3,GY1
2348.5,10.016,104.9,133,19.5,91,2.398,3.2,5.47,5.37,3,GY1
2348.6,10.088,104.98,133.8,19.9,91.8,2.358,2.744,5.334,5.242,3,GY1
2348.7,10.1222,105.06,134.6,20.42,93.2,2.324,2.468,5.216,5.138,3,GY1
2348.8,10.1362,105.18,135,20.94,95.2,2.3,2.4,5.116,5.05,3,GY1
2348.9,10.1306,105.32,135,21.38,97.4,2.2892,2.472,5.03,4.978,3,GY1
2349,10.089,105.4,135,21.7,99,2.294,2.52,4.95,4.93,3,GY1
2349.1,10.053,105.56,135,22.02,99.8,2.3124,2.52,4.886,4.874,3,GY1
2349.2,9.9852,105.72,134.4,22.16,100.6,2.3362,2.802,4.816,4.818,3,GY1
2349.3,9.9124,105.92,134,22.08,101,2.3626,3.474,4.752,4.758,3,GY1
2349.4,9.85,106.16,134,21.72,100.4,2.3898,4.328,4.722,4.72,3,GY1
2349.5,9.802,106.4,134,21,98,2.417,4.84,4.77,4.76,3,GY1
2349.6,9.626,106.64,132.4,19.56,94,2.4426,4.328,5.002,5.016,3,GY1
2349.7,9.402,106.94,129,18,90,2.4688,4.554,5.378,5.464,3,GY1
2349.8,9.2344,107.22,125,16.68,86,2.4984,7.002,5.838,6.028,3,GY1
2349.9,9.1428,107.44,121.4,15.84,82.6,2.532,11.65,6.32,6.628,3,GY1
2350,9.062,107.6,119,15.6,81,2.568,16.97,6.76,7.18,3,GY1
2350.1,9.0812,107.68,120.6,16.08,81,2.6,10.69,7,7.468,3,GY1
2350.2,9.098,107.64,125.2,16.86,82.8,2.6224,7.482,7.018,7.498,3,GY1
2350.3,9.12,107.48,131.6,17.78,85.6,2.6308,6.258,6.822,7.282,3,GY1
2350.4,9.1448,107.22,137.8,18.66,88.6,2.622,6.034,6.464,6.888,3,GY1
2350.5,9.16,106.9,141,19.3,91,2.594,5.93,6.04,6.44,3,GY1
2350.6,9.1992,106.58,140.2,19.62,91.8,2.5548,5.21,5.728,6.144,3,GY1
2350.7,9.2366,106.32,140,19.76,92.6,2.5216,4.472,5.548,6.004,3,GY1
2350.8,9.259,106.08,140.8,19.8,93.4,2.492,4.016,5.448,5.952,3,GY1
2350.9,9.2624,105.86,142.4,19.78,94.2,2.463,3.954,5.39,5.942,3,GY1
2351,9.252,105.7,144,19.7,95,2.431,4.21,5.35,5.95,3,GY1
2351.1,9.2224,105.62,144,19.7,95,2.419,4.674,5.326,5.982,3,GY1
2351.2,9.206,105.48,142.8,19.76,94.4,2.428,5.192,5.338,6.032,3,GY1
2351.3,9.194,105.36,140.8,19.96,94,2.4504,5.592,5.378,6.1,3,GY1
2351.4,9.1844,105.28,138.4,20.26,93.8,2.4782,5.714,5.438,6.184,3,GY1
2351.5,9.182,105.2,136,20.5,93,2.503,5.41,5.51,6.28,3,GY1
2351.6,9.182,105.2,133.6,20.5,92.2,2.5302,5.226,5.582,6.36,3,GY1
2351.7,9.1826,105.2,131.8,20.44,92,2.5634,5.3,5.642,6.434,3,GY1
2351.8,9.183,105.2,131,20.52,91.6,2.5998,5.528,5.682,6.486,3,GY1
2351.9,9.183,105.2,131.2,20.78,91,2.6354,5.746,5.702,6.512,3,GY1
2352,9.183,105.2,132,21.1,91,2.665,5.73,5.71,6.52,3,GY1
2352.1,9.1838,105.12,133.6,21.18,91,2.6738,5.538,5.718,6.528,3,GY1
2352.2,9.1864,105.1,135.8,20.96,91,2.664,5.604,5.738,6.56,3,GY1
2352.3,9.1944,105.1,137.4,20.6,91,2.6412,5.748,5.786,6.624,3,GY1
2352.4,9.2074,105.1,137.8,20.26,90.8,2.6116,5.826,5.868,6.73,3,GY1
2352.5,9.221,105.1,137,20.1,90,2.582,5.73,5.98,6.89,3,GY1
2352.6,9.2258,105.1,136.2,20.02,89.2,2.558,5.586,6.124,7.082,3,GY1
2352.7,9.2288,105.1,134.8,19.94,89,2.54,5.322,6.262,7.256,3,GY1
2352.8,9.2316,105.14,132.8,19.9,89,2.5312,5.274,6.378,7.384,3,GY1
2352.9,9.2362,105.22,130.4,19.9,89,2.5326,5.556,6.452,7.446,3,GY1
2353,9.245,105.3,128,19.9,89,2.543,6.06,6.46,7.43,3,GY1
2353.1,9.281,105.46,127.2,19.98,89,2.5558,6.18,6.372,7.286,3,GY1
2353.2,9.3284,105.62,128.2,19.88,89.6,2.5602,6.048,6.224,7.058,3,GY1
2353.3,9.3644,105.82,130.2,19.64,90,2.5578,5.688,6.032,6.774,3,GY1
2353.4,9.3856,106.06,132.4,19.38,90.2,2.551,5.154,5.816,6.462,3,GY1
2353.5,9.408,106.3,134,19.3,91,2.543,4.53,5.6,6.15,3,GY1
2353.6,9.4112,106.54,134.8,19.38,91.8,2.5358,4.274,5.4,5.862,3,GY1
2353.7,9.4126,106.84,135,19.64,93.2,2.5262,3.94,5.218,5.616,3,GY1
2353.8,9.4138,107.12,135,20,94.4,2.513,3.508,5.066,5.404,3,GY1
2353.9,9.415,107.36,134.8,20.42,95.4,2.4962,3.122,4.946,5.224,3,GY1
2354,9.415,107.6,134,20.9,97,2.477,3.09,4.85,5.08,3,GY1
2354.1,9.415,107.76,133.2,21.46,97.8,2.4594,3.594,4.81,5,3,GY1
2354.2,9.406,107.98,133.6,21.66,98,2.443,3.69,4.806,4.956,3,GY1
2354.3,9.3936,108.22,134.8,21.46,98,2.427,3.222,4.826,4.948,3,GY1
2354.4,9.3758,108.44,136,20.92,97.8,2.412,2.476,4.864,4.97,3,GY1
2354.5,9.343,108.6,136,20.2,97,2.4,2.18,4.92,5.01,3,GY1
2354.6,9.319,108.68,136,19.56,95.4,2.4048,2.924,4.984,5.066,3,GY1
2354.7,9.3094,108.7,134.8,19.28,94.4,2.4228,4.016,5.066,5.134,3,GY1
2354.8,9.3058,108.7,132.8,19.24,93.6,2.4512,4.812,5.178,5.226,3,GY1
2354.9,9.3034,108.68,130.2,19.32,92.8,2.4854,5.178,5.32,5.348,3,GY1
2355,9.301,108.6,127,19.4,92,2.519,5.49,5.48,5.5,3,GY1
2355.1,9.2994,108.44,124.6,19.24,90.4,2.5446,6.306,5.64,5.644,3,GY1
2355.2,9.2972,108.28,123.4,18.9,89.4,2.5624,6.642,5.764,5.758,3,GY1
2355.3,9.296,108.12,123,18.58,89,2.572,6.326,5.864,5.842,3,GY1
2355.4,9.2964,107.94,123.2,18.44,89,2.5736,5.668,5.946,5.902,3,GY1
2355.5,9.298,107.7,124,18.6,89,2.568,5.46,6.01,5.95,3,GY1
2355.6,9.2996,107.54,124.8,19.08,89.8,2.5584,5.924,6.034,5.966,3,GY1
2355.7,9.3006,107.44,123.8,19.56,90,2.5488,5.914,6.04,5.964,3,GY1
2355.8,9.301,107.36,122.6,19.84,90,2.5408,5.474,6.036,5.956,3,GY1
2355.9,9.301,107.28,122,19.8,90,2.5356,4.944,6.026,5.948,3,GY1
2356,9.301,107.2,122,19.4,90,2.534,4.96,6.01,5.94,3,GY1
2356.1,9.3018,107.2,122.8,18.84,90,2.534,5.272,5.946,5.884,3,GY1
2356.2,9.3092,107.2,124.2,18.34,90,2.534,4.864,5.852,5.792,3,GY1
2356.3,9.3272,107.2,125.4,18.06,90.4,2.5344,4.344,5.74,5.68,3,GY1
2356.4,9.3514,107.2,126.2,18.02,91,2.536,4.216,5.636,5.574,3,GY1
2356.5,9.369,107.2,127,18.1,91,2.54,4.88,5.58,5.51,3,GY1
2356.6,9.4058,107.12,127,18.26,90.2,2.5472,5.832,5.628,5.558,3,GY1
2356.7,9.4294,107.04,127,18.3,89.4,2.5502,6.448,5.742,5.684,3,GY1
2356.8,9.465,106.96,127.4,18.26,89,2.5462,6.72,5.89,5.856,3,GY1
2356.9,9.5232,106.86,128.4,18.16,89.4,2.5332,6.406,6.038,6.036,3,GY1
2357,9.6,106.7,130,18,91,2.51,5.03,6.15,6.18,3,GY1
2357.1,9.6384,106.62,130,17.92,91.8,2.4836,4.286,6.158,6.212,3,GY1
2357.2,9.6894,106.48,130,18.02,93.8,2.462,4.118,6.088,6.148,3,GY1
2357.3,9.7198,106.32,130,18.26,95.4,2.4464,4.066,5.944,6.008,3,GY1
2357.4,9.7208,106.18,130.2,18.58,96.2,2.4368,3.936,5.754,5.826,3,GY1
2357.5,9.708,106.1,131,18.9,97,2.432,3.8,5.57,5.65,3,GY1
2357.6,9.6744,106.1,131,19.22,97,2.4296,3.592,5.458,5.562,3,GY1
2357.7,9.6486,106.1,131,19.72,97,2.429,3.378,5.424,5.546,3,GY1
2357.8,9.6346,106.14,131,20.44,97,2.4314,3.382,5.44,5.578,3,GY1
2357.9,9.6302,106.2,131.4,21.3,97,2.4376,3.618,5.482,5.638,3,GY1
2358,9.627,106.2,133,22.1,97,2.448,3.89,5.53,5.71,3,GY1
2358.1,9.619,106.28,134.6,22.26,97,2.4608,3.538,5.562,5.782,3,GY1
2358.2,9.6074,106.3,136.2,22.12,97,2.4736,3.366,5.594,5.854,3,GY1
2358.3,9.5758,106.3,137,21.84,96.6,2.4848,3.458,5.642,5.926,3,GY1
2358.4,9.5306,106.3,136.4,21.58,95.8,2.4952,3.708,5.718,6.006,3,GY1
2358.5,9.501,106.3,134,21.5,95,2.508,3.82,5.83,6.11,3,GY1
2358.6,9.4682,106.22,131.6,21.58,93.4,2.5272,4.172,5.966,6.254,3,GY1
2358.7,9.4924,106.2,129.2,21.72,92.4,2.5506,4.722,6.072,6.386,3,GY1
2358.8,9.5364,106.16,127.2,21.88,91.6,2.5702,4.826,6.132,6.47,3,GY1
2358.9,9.5906,106.08,125.8,22.02,91.2,2.5794,4.304,6.136,6.488,3,GY1
2359,9.673,106,125,22.1,92,2.573,3.44,6.08,6.44,3,GY1
2359.1,9.673,105.92,124.2,21.86,92.8,2.5442,2.92,5.968,6.32,3,GY1
2359.2,9.6472,105.84,124.6,21.56,93.6,2.5154,2.73,5.868,6.224,3,GY1
2359.3,9.586,105.8,125.4,21.2,94,2.4954,3.034,5.788,6.156,3,GY1
2359.4,9.5096,105.8,125.8,20.84,94,2.4896,3.794,5.734,6.116,3,GY1
2359.5,9.468,105.8,125,20.6,94,2.5,4.77,5.71,6.1,3,GY1
2359.6,9.4688,105.88,123.4,20.68,94.8,2.516,4.234,5.686,6.084,3,GY1
2359.7,9.4822,105.9,121.8,20.82,95.6,2.5236,3.464,5.644,6.032,3,GY1
2359.8,9.4942,105.94,121,21.18,96.4,2.5196,2.944,5.584,5.948,3,GY1
2359.9,9.5002,106,121.2,21.8,97.2,2.5048,2.81,5.516,5.848,3,GY1
2360,9.505,106,122,22.6,98,2.484,2.85,5.46,5.76,3,GY1
2360.1,9.5066,106.08,123.6,23.24,98.8,2.4664,2.834,5.468,5.76,3,GY1
2360.2,9.507,106.16,125.2,23.34,98.4,2.4584,3.01,5.524,5.814,3,GY1
2360.3,9.507,106.24,126.8,23.02,98,2.4588,3.418,5.596,5.89,3,GY1
2360.4,9.5072,106.32,128.4,22.44,97.8,2.4646,3.876,5.654,5.954,3,GY1
2360.5,9.508,106.4,130,21.8,97,2.471,3.98,5.67,5.97,3,GY1
2360.6,9.5072,106.56,131.6,21.72,97,2.4694,3.492,5.622,5.914,3,GY1
2360.7,9.4998,106.66,134.4,22.06,97,2.4606,3.07,5.538,5.804,3,GY1
2360.8,9.4818,106.74,136.8,22.66,97.4,2.4474,2.83,5.426,5.656,3,GY1
2360.9,9.4572,106.8,137.8,23.24,98.2,2.4336,2.814,5.298,5.494,3,GY1
2361,9.438,106.8,137,23.4,99,2.424,2.99,5.17,5.35,3,GY1
2361.1,9.394,106.88,134.6,22.84,99.8,2.4256,3.342,5.106,5.294,3,GY1
2361.2,9.3536,106.9,132.8,22.16,99.4,2.4356,3.76,5.132,5.334,3,GY1
2361.3,9.3272,106.94,131.2,21.64,98.6,2.4508,4.252,5.228,5.442,3,GY1
2361.4,9.3134,107,129.6,21.38,97.6,2.468,4.89,5.368,5.584,3,GY1
2361.5,9.299,107,128,21.3,96,2.484,5.81,5.52,5.72,3,GY1
2361.6,9.2966,106.92,127.2,21.06,96,2.4928,6.01,5.608,5.76,3,GY1
2361.7,9.2876,106.84,127,20.64,95.4,2.4956,5.178,5.642,5.746,3,GY1
2361.8,9.2692,106.72,127.4,20.16,95,2.4952,4.254,5.638,5.706,3,GY1
2361.9,9.2464,106.56,128.4,19.7,95.2,2.4948,3.786,5.616,5.668,3,GY1
2362,9.232,106.4,130,19.3,96,2.498,3.93,5.6,5.66,3,GY1
2362.1,9.2104,106.32,130,18.98,95.2,2.5092,4.69,5.608,5.684,3,GY1
2362.2,9.1996,106.24,129.4,18.84,93.8,2.5252,6.038,5.616,5.696,3,GY1
2362.3,9.1956,106.16,128.6,18.92,92.6,2.5396,7.15,5.616,5.688,3,GY1
2362.4,9.1924,106.1,128,19.16,92.2,2.5472,7.28,5.604,5.652,3,GY1
2362.5,9.182,106.1,128,19.4,93,2.544,5.76,5.58,5.58,3,GY1
2362.6,9.1572,106.1,128,19.48,92.2,2.5272,4.6,5.548,5.516,3,GY1
2362.7,9.1402,106.1,128,19.44,92,2.5098,4.718,5.522,5.476,3,GY1
2362.8,9.1218,106.1,127.2,19.36,92,2.4942,5.782,5.506,5.46,3,GY1
2362.9,9.104,106.12,125.8,19.24,91.8,2.4824,6.636,5.504,5.466,3,GY1
2363,9.1,106.2,125,19,91,2.476,5.3,5.52,5.49,3,GY1
2363.1,9.0984,106.28,126.6,18.92,91,2.4792,4.052,5.552,5.514,3,GY1
2363.2,9.074,106.36,129.4,19.14,91.6,2.4908,4.286,5.572,5.508,3,GY1
2363.3,9.0364,106.44,131.4,19.66,92.8,2.5076,5.362,5.564,5.472,3,GY1
2363.4,8.983,106.5,132,20.4,94.4,2.525,6.338,5.534,5.424,3,GY1
2363.5,8.899,106.5,132,21.2,96,2.537,5.97,5.51,5.4,3,GY1
2363.6,8.971,106.42,131.2,21.76,97.6,2.5314,4.81,5.574,5.48,3,GY1
2363.7,9.0766,106.34,131,22.14,99.2,2.5186,4.046,5.704,5.62,3,GY1
2363.8,9.2898,106.22,131,22.42,100.4,2.5038,3.534,5.864,5.78,3,GY1
2363.9,9.5942,106.08,131,22.66,101.2,2.4916,3.188,6.016,5.922,3,GY1
2364,9.883,106,131,22.9,102,2.486,2.98,6.12,6.01,3,GY1
2364.1,9.9926,105.84,131,22.98,102.8,2.4876,3.068,6.128,5.994,3,GY1
2364.2,10.074,105.74,130.4,23,103.6,2.4898,3.174,6.07,5.918,3,GY1
2364.3,10.0232,105.7,129.6,22.96,103.2,2.4898,3.094,5.962,5.794,3,GY1
2364.4,9.8596,105.72,128.6,22.82,101.6,2.486,2.864,5.826,5.646,3,GY1
2364.5,9.726,105.8,127,22.5,100,2.478,2.76,5.69,5.51,3,GY1
2364.6,9.5164,105.88,127,21.94,97.6,2.4692,3.048,5.61,5.438,3,GY1
2364.7,9.4226,105.96,127.6,21.26,95.8,2.467,3.6,5.584,5.42,3,GY1
2364.8,9.365,106.04,127.6,20.58,94.2,2.4714,4.448,5.588,5.44,3,GY1
2364.9,9.309,106.1,126.8,19.96,92.8,2.481,5.314,5.602,5.474,3,GY1
