DEPTH,GR,CNL,DT,DEN,MSFL,RS,RD,Well Name,Facies
2356.1200,122.1799,18.8284,89.9820,2.5340,5.1963,5.9278,5.8664,1,3
2356.1400,121.9489,18.7210,89.9695,2.5340,5.1402,5.9104,5.8495,1,3
2356.1600,121.7331,18.6168,89.9723,2.5340,5.0693,5.8920,5.8316,1,3
2356.1800,121.5337,18.5160,89.9912,2.5340,4.9843,5.8726,5.8126,1,3
2356.2000,121.3548,18.4184,90.0300,2.5340,4.8858,5.8523,5.7925,1,3
2356.2200,121.1980,18.3240,90.0902,2.5340,4.7740,5.8312,5.7713,1,3
2356.2400,121.0652,18.2357,90.1692,2.5341,4.6544,5.8093,5.7493,1,3
2356.2600,120.9608,18.1607,90.2611,2.5341,4.5401,5.7868,5.7268,1,3
2356.2800,120.8851,18.0993,90.3656,2.5341,4.4317,5.7639,5.7038,1,3
2356.3000,120.8400,18.0540,90.4845,2.5342,4.3295,5.7403,5.6803,1,3
2356.3200,120.8264,18.0257,90.6187,2.5343,4.2335,5.7161,5.6562,1,3
2356.3400,120.8418,18.0114,90.7580,2.5344,4.1533,5.6920,5.6322,1,3
2356.3600,120.8798,18.0041,90.8772,2.5346,4.1125,5.6698,5.6098,1,3
2356.3800,120.9404,18.0033,90.9750,2.5349,4.1125,5.6496,5.5889,1,3
2356.4000,121.0248,18.0079,91.0469,2.5353,4.1615,5.6317,5.5699,1,3
2356.4200,121.1336,18.0173,91.0910,2.5359,4.2628,5.6162,5.5528,1,3
2356.4400,121.2578,18.0311,91.1051,2.5367,4.4054,5.6035,5.5382,1,3
2356.4600,121.3758,18.0483,91.0833,2.5375,4.5625,5.5944,5.5274,1,3
2356.4800,121.4864,18.0687,91.0254,2.5385,4.7328,5.5889,5.5204,1,3
2356.5000,121.5862,18.0925,90.9265,2.5396,4.9123,5.5873,5.5177,1,3
2356.5200,121.6739,18.1197,90.7848,2.5408,5.0994,5.5898,5.5194,1,3
2356.5400,121.7452,18.1488,90.6115,2.5422,5.2897,5.5960,5.5252,1,3
2356.5600,121.7898,18.1768,90.4339,2.5434,5.4725,5.6051,5.5344,1,3
2356.5800,121.8069,18.2034,90.2536,2.5446,5.6473,5.6171,5.5469,1,3
2356.6000,121.7932,18.2281,90.0752,2.5458,5.8118,5.6319,5.5626,1,3
2356.6200,121.7474,18.2508,89.9007,2.5470,5.9650,5.6495,5.5815,1,3
2356.6400,121.6725,18.2707,89.7329,2.5480,6.1061,5.6695,5.6033,1,3
2356.6600,121.5760,18.2864,89.5788,2.5489,6.2332,5.6915,5.6275,1,3
2356.6800,121.4583,18.2976,89.4387,2.5495,6.3464,5.7154,5.6541,1,3
2356.7000,121.3178,18.3039,89.3134,2.5500,6.4446,5.7411,5.6831,1,3
2356.7200,121.1539,18.3049,89.2034,2.5503,6.5276,5.7687,5.7144,1,3
2356.7400,120.9767,18.3016,89.1118,2.5503,6.5965,5.7978,5.7478,1,3
2356.7600,120.8111,18.2956,89.0465,2.5500,6.6540,5.8276,5.7823,1,3
2356.7800,120.6585,18.2873,89.0079,2.5494,6.7004,5.8582,5.8180,1,3
2356.8000,120.5225,18.2771,88.9950,2.5484,6.7406,5.8895,5.8549,1,3
2356.8200,120.4047,18.2651,89.0073,2.5471,6.7765,5.9215,5.8930,1,3
2356.8400,120.3102,18.2509,89.0550,2.5454,6.7925,5.9535,5.9317,1,3
2356.8600,120.2510,18.2332,89.1631,2.5432,6.7501,5.9843,5.9691,1,3
2356.8800,120.2279,18.2117,89.3334,2.5404,6.6470,6.0137,6.0052,1,3
2356.9000,120.2444,18.1858,89.5811,2.5370,6.4671,6.0416,6.0398,1,3
2356.9200,120.3021,18.1551,89.9124,2.5329,6.2039,6.0679,6.0727,1,3
2356.9400,120.3984,18.1213,90.2916,2.5283,5.8863,6.0921,6.1034,1,3
2356.9600,120.5270,18.0889,90.6319,2.5235,5.5847,6.1128,6.1304,1,3
2356.9800,120.6876,18.0579,90.9279,2.5185,5.3032,6.1299,6.1536,1,3
2357.0000,120.8813,18.0291,91.1512,2.5135,5.0571,6.1430,6.1726,1,3
2357.0200,121.1084,18.0027,91.2902,2.5084,4.8527,6.1520,6.1873,1,3
2357.0400,121.3616,17.9794,91.3840,2.5032,4.6850,6.1570,6.1978,1,3
2357.0600,121.6232,17.9610,91.5280,2.4982,4.5415,6.1590,6.2045,1,3
2357.0800,121.8923,17.9476,91.7278,2.4932,4.4214,6.1578,6.2074,1,3
2357.1000,122.1671,17.9394,92.0101,2.4882,4.3241,6.1536,6.2065,1,3
2357.1200,122.4469,17.9366,92.3860,2.4833,4.2491,6.1464,6.2018,1,3
2357.1400,122.7248,17.9395,92.8260,2.4784,4.1936,6.1363,6.1934,1,3
2357.1600,122.9837,17.9490,93.2583,2.4738,4.1507,6.1231,6.1817,1,3
2357.1800,123.2229,17.9651,93.6791,2.4693,4.1203,6.1069,6.1667,1,3
2357.2000,123.4381,17.9881,94.0753,2.4651,4.1019,6.0876,6.1482,1,3
2357.2200,123.6278,18.0182,94.4416,2.4611,4.0955,6.0653,6.1263,1,3
2357.2400,123.7932,18.0550,94.7759,2.4574,4.0966,6.0400,6.1012,1,3
2357.2600,123.9375,18.0978,95.0734,2.4539,4.0940,6.0119,6.0736,1,3
2357.2800,124.0609,18.1466,95.3337,2.4507,4.0872,5.9809,6.0435,1,3
2357.3000,124.1623,18.2016,95.5508,2.4478,4.0731,5.9470,6.0107,1,3
2357.3200,124.2414,18.2631,95.7223,2.4452,4.0505,5.9100,5.9752,1,3
2357.3400,124.3031,18.3292,95.8624,2.4429,4.0217,5.8707,5.9377,1,3
2357.3600,124.3588,18.3958,96.0055,2.4408,3.9927,5.8313,5.9000,1,3
2357.3800,124.4092,18.4627,96.1538,2.4391,3.9636,5.7917,5.8621,1,3
2357.4000,124.4557,18.5288,96.3186,2.4376,3.9360,5.7523,5.8242,1,3
2357.4200,124.4987,18.5938,96.5046,2.4364,3.9104,5.7132,5.7862,1,3
2357.4400,124.5421,18.6578,96.6958,2.4354,3.8855,5.6751,5.7491,1,3
2357.4600,124.5957,18.7213,96.8529,2.4345,3.8583,5.6391,5.7148,1,3
2357.4800,124.6599,18.7842,96.9737,2.4337,3.8285,5.6055,5.6835,1,3
2357.5000,124.7376,18.8462,97.0465,2.4330,3.7954,5.5745,5.6557,1,3
2357.5200,124.8300,18.9071,97.0665,2.4323,3.7586,5.5462,5.6315,1,3
2357.5400,124.9345,18.9684,97.0483,2.4316,3.7188,5.5208,5.6108,1,3
2357.5600,125.0449,19.0332,97.0275,2.4310,3.6774,5.4984,5.5931,1,3
2357.5800,125.1608,19.1017,97.0062,2.4305,3.6346,5.4789,5.5783,1,3
2357.6000,125.2827,19.1744,96.9920,2.4300,3.5899,5.4626,5.5663,1,3
2357.6200,125.4107,19.2516,96.9881,2.4296,3.5433,5.4494,5.5572,1,3
2357.6400,125.5395,19.3339,96.9916,2.4293,3.4969,5.4392,5.5507,1,3
2357.6600,125.6558,19.4232,96.9954,2.4291,3.4552,5.4314,5.5467,1,3
2357.6800,125.7590,19.5196,96.9990,2.4290,3.4187,5.4261,5.5449,1,3
2357.7000,125.8473,19.6231,97.0014,2.4290,3.3877,5.4233,5.5455,1,3
2357.7200,125.9200,19.7338,97.0020,2.4290,3.3625,5.4229,5.5484,1,3
2357.7400,125.9733,19.8530,97.0014,2.4291,3.3450,5.4248,5.5533,1,3
2357.7600,125.9981,19.9838,97.0008,2.4293,3.3393,5.4280,5.5597,1,3
2357.7800,125.9937,20.1265,97.0001,2.4297,3.3457,5.4326,5.5675,1,3
2357.8000,125.9559,20.2829,96.9997,2.4303,3.3660,5.4386,5.5766,1,3
2357.8200,125.8831,20.4539,96.9996,2.4310,3.4007,5.4459,5.5871,1,3
2357.8400,125.7824,20.6352,96.9996,2.4319,3.4475,5.4542,5.5986,1,3
2357.8600,125.6714,20.8165,96.9998,2.4330,3.5006,5.4631,5.6109,1,3
2357.8800,125.5511,20.9975,96.9999,2.4342,3.5596,5.4723,5.6239,1,3
2357.9000,125.4227,21.1772,97.0002,2.4358,3.6260,5.4820,5.6375,1,3
2357.9200,125.2869,21.3554,97.0006,2.4376,3.7004,5.4920,5.6517,1,3
2357.9400,125.1507,21.5275,97.0009,2.4397,3.7737,5.5021,5.6663,1,3
2357.9600,125.0312,21.6823,97.0008,2.4419,3.8239,5.5117,5.6809,1,3
2357.9800,124.9292,21.8191,97.0004,2.4441,3.8498,5.5207,5.6955,1,3
2358.0000,124.8470,21.9350,96.9992,2.4464,3.8440,5.5289,5.7101,1,3
2358.0200,124.7856,22.0288,96.9972,2.4488,3.8034,5.5363,5.7245,1,3
2358.0400,124.7500,22.1023,96.9952,2.4512,3.7379,5.5429,5.7389,1,3
2358.0600,124.7526,22.1600,96.9954,2.4536,3.6720,5.5494,5.7533,1,3
2358.0800,124.7943,22.2020,96.9979,2.4562,3.6071,5.5557,5.7676,1,3
2358.1000,124.8807,22.2287,97.0048,2.4587,3.5475,5.5619,5.7820,1,3
2358.1200,125.0144,22.2403,97.0169,2.4613,3.4952,5.5680,5.7964,1,3
2358.1400,125.1844,22.2382,97.0284,2.4638,3.4507,5.5741,5.8108,1,3
2358.1600,125.3643,22.2255,97.0256,2.4664,3.4150,5.5806,5.8252,1,3
2358.1800,125.5528,22.2024,97.0078,2.4689,3.3881,5.5874,5.8396,1,3
2358.2000,125.7470,22.1692,96.9721,2.4715,3.3705,5.5947,5.8540,1,3
2358.2200,125.9459,22.1260,96.9174,2.4741,3.3622,5.6024,5.8684,1,3
2358.2400,126.1407,22.0744,96.8436,2.4766,3.3641,5.6106,5.8829,1,3
2358.2600,126.3099,22.0181,96.7504,2.4790,3.3782,5.6198,5.8973,1,3
2358.2800,126.4524,21.9572,96.6376,2.4813,3.4049,5.6298,5.9117,1,3
2358.3000,126.5661,21.8913,96.5029,2.4834,3.4464,5.6408,5.9260,1,3
2358.3200,126.6499,21.8203,96.3452,2.4853,3.5038,5.6527,5.9401,1,3
2358.3400,126.6951,21.7483,96.1727,2.4871,3.5703,5.6656,5.9545,1,3
2358.3600,126.6802,21.6852,96.0049,2.4889,3.6293,5.6804,5.9698,1,3
2358.3800,126.6037,21.6314,95.8433,2.4909,3.6799,5.6970,5.9863,1,3
2358.4000,126.4583,21.5898,95.6963,2.4930,3.7169,5.7155,6.0039,1,3
2358.4200,126.2410,21.5614,95.5675,2.4953,3.7381,5.7361,6.0227,1,3
2358.4400,125.9613,21.5440,95.4405,2.4978,3.7500,5.7586,6.0429,1,3
2358.4600,125.6421,21.5321,95.2757,2.5005,3.7687,5.7821,6.0647,1,3
2358.4800,125.2848,21.5254,95.0706,2.5033,3.7951,5.8067,6.0881,1,3
2358.5000,124.8905,21.5230,94.8104,2.5063,3.8324,5.8324,6.1132,1,3
2358.5200,124.4599,21.5245,94.4891,2.5095,3.8820,5.8591,6.1401,1,3
2358.5400,124.0038,21.5297,94.1309,2.5128,3.9431,5.8865,6.1684,1,3
2358.5600,123.5480,21.5386,93.7948,2.5164,4.0144,5.9132,6.1968,1,3
2358.5800,123.0941,21.5511,93.4842,2.5201,4.0956,5.9392,6.2253,1,3
2358.6000,122.6456,21.5673,93.2136,2.5241,4.1883,5.9644,6.2536,1,3
2358.6200,122.2039,21.5872,92.9891,2.5283,4.2930,5.9886,6.2817,1,3
2358.6400,121.7763,21.6103,92.8000,2.5327,4.4043,6.0116,6.3094,1,3
2358.6600,121.3807,21.6354,92.6203,2.5371,4.5091,6.0330,6.3357,1,3
2358.6800,121.0179,21.6627,92.4485,2.5417,4.6065,6.0529,6.3607,1,3
2358.7000,120.6934,21.6918,92.2794,2.5463,4.6955,6.0711,6.3843,1,3
2358.7200,120.4091,21.7228,92.1107,2.5510,4.7756,6.0877,6.4065,1,3
2358.7400,120.1609,21.7552,91.9451,2.5558,4.8413,6.1025,6.4269,1,3
2358.7600,119.9380,21.7880,91.7891,2.5603,4.8788,6.1152,6.4449,1,3
2358.7800,119.7399,21.8212,91.6428,2.5646,4.8873,6.1259,6.4603,1,3
2358.8000,119.5661,21.8546,91.5036,2.5686,4.8628,6.1345,6.4730,1,3
2358.8200,119.4161,21.8883,91.3703,2.5723,4.8035,6.1410,6.4830,1,3
2358.8400,119.2856,21.9216,91.2565,2.5755,4.7135,6.1453,6.4902,1,3
2358.8600,119.1636,21.9530,91.1953,2.5781,4.6023,6.1466,6.4942,1,3
2358.8800,119.0494,21.9824,91.1887,2.5798,4.4704,6.1450,6.4952,1,3
2358.9000,118.9404,22.0102,91.2494,2.5807,4.3170,6.1403,6.4928,1,3
2358.9200,118.8353,22.0364,91.3825,2.5807,4.1417,6.1324,6.4871,1,3
2358.9400,118.7356,22.0589,91.5678,2.5798,3.9538,6.1215,6.4782,1,3
2358.9600,118.6449,22.0723,91.7564,2.5782,3.7758,6.1083,6.4665,1,3
2358.9800,118.5633,22.0763,91.9454,2.5759,3.6089,6.0929,6.4518,1,3
2359.0000,118.4907,22.0693,92.1238,2.5728,3.4586,6.0753,6.4340,1,3
2359.0200,118.4272,22.0506,92.2871,2.5690,3.3269,6.0554,6.4130,1,3
2359.0400,118.3749,22.0220,92.4403,2.5645,3.2120,6.0339,6.3897,1,3
2359.0600,118.3391,21.9872,92.5953,2.5597,3.1092,6.0121,6.3665,1,3
2359.0800,118.3203,21.9465,92.7528,2.5545,3.0182,5.9903,6.3436,1,3
2359.1000,118.3206,21.9004,92.9166,2.5491,2.9379,5.9687,6.3214,1,3
2359.1200,118.3410,21.8492,93.0881,2.5434,2.8677,5.9475,6.3000,1,3
2359.1400,118.3774,21.7937,93.2607,2.5375,2.8097,5.9267,6.2796,1,3
2359.1600,118.4203,21.7358,93.4188,2.5317,2.7688,5.9066,6.2601,1,3
2359.1800,118.4691,21.6757,93.5615,2.5259,2.7452,5.8872,6.2416,1,3
2359.2000,118.5237,21.6140,93.6853,2.5202,2.7397,5.8684,6.2243,1,3
2359.2200,118.5840,21.5510,93.7889,2.5146,2.7527,5.8504,6.2081,1,3
2359.2400,118.6440,21.4859,93.8732,2.5092,2.7848,5.8332,6.1930,1,3
2359.2600,118.6889,21.4172,93.9401,2.5043,2.8376,5.8169,6.1791,1,3
2359.2800,118.7179,21.3447,93.9896,2.5000,2.9111,5.8015,6.1663,1,3
2359.3000,118.7292,21.2672,94.0208,2.4962,3.0058,5.7869,6.1546,1,3
2359.3200,118.7221,21.1843,94.0334,2.4929,3.1219,5.7731,6.1441,1,3
2359.3400,118.6918,21.0990,94.0310,2.4903,3.2592,5.7604,6.1348,1,3
2359.3600,118.6271,21.0185,94.0223,2.4885,3.4171,5.7492,6.1267,1,3
2359.3800,118.5271,20.9434,94.0075,2.4877,3.5958,5.7398,6.1200,1,3
2359.4000,118.3871,20.8748,93.9851,2.4878,3.8018,5.7322,6.1146,1,3
2359.4200,118.2051,20.8134,93.9542,2.4890,4.0379,5.7265,6.1107,1,3
2359.4400,117.9892,20.7597,93.9274,2.4911,4.2802,5.7223,6.1078,1,3
2359.4600,117.7598,20.7157,93.9349,2.4934,4.4703,5.7183,6.1052,1,3
2359.4800,117.5177,20.6813,93.9786,2.4959,4.6049,5.7145,6.1029,1,3
2359.5000,117.2649,20.6575,94.0688,2.4987,4.6671,5.7105,6.1006,1,3
2359.5200,117.0020,20.6446,94.2096,2.5016,4.6502,5.7063,6.0984,1,3
2359.5400,116.7368,20.6413,94.3871,2.5046,4.5709,5.7018,6.0960,1,3
2359.5600,116.4879,20.6438,94.5671,2.5075,4.4700,5.6967,6.0925,1,3
2359.5800,116.2565,20.6519,94.7476,2.5103,4.3496,5.6911,6.0878,1,3
2359.6000,116.0454,20.6652,94.9213,2.5130,4.2164,5.6849,6.0819,1,3
2359.6200,115.8558,20.6833,95.0851,2.5156,4.0732,5.6781,6.0746,1,3
2359.6400,115.6921,20.7059,95.2418,2.5179,3.9231,5.6706,6.0660,1,3
2359.6600,115.5649,20.7322,95.3982,2.5200,3.7745,5.6624,6.0560,1,3
2359.6800,115.4750,20.7621,95.5546,2.5217,3.6276,5.6535,6.0446,1,3
2359.7000,115.4263,20.7946,95.7122,2.5230,3.4833,5.6439,6.0319,1,3
2359.7200,115.4207,20.8293,95.8714,2.5240,3.3421,5.6335,6.0178,1,3
2359.7400,115.4522,20.8691,96.0317,2.5245,3.2083,5.6223,6.0024,1,3
2359.7600,115.5063,20.9215,96.1923,2.5245,3.0925,5.6105,5.9859,1,3
2359.7800,115.5824,20.9870,96.3532,2.5238,2.9955,5.5980,5.9682,1,3
2359.8000,115.6779,21.0674,96.5143,2.5225,2.9205,5.5848,5.9493,1,3
2359.8200,115.7917,21.1635,96.6757,2.5205,2.8690,5.5708,5.9292,1,3
2359.8400,115.9230,21.2740,96.8368,2.5179,2.8372,5.5563,5.9082,1,3
2359.8600,116.0694,21.3953,96.9966,2.5150,2.8160,5.5420,5.8874,1,3
2359.8800,116.2310,21.5276,97.1549,2.5117,2.8049,5.5280,5.8666,1,3
2359.9000,116.4072,21.6711,97.3106,2.5081,2.8033,5.5144,5.8460,1,3
2359.9200,116.5979,21.8262,97.4633,2.5041,2.8108,5.5011,5.8255,1,3
2359.9400,116.8025,21.9889,97.6162,2.4999,2.8240,5.4886,5.8060,1,3
2359.9600,117.0189,22.1500,97.7769,2.4957,2.8349,5.4782,5.7894,1,3
2359.9800,117.2472,22.3089,97.9461,2.4916,2.8430,5.4699,5.7758,1,3
2360.0000,117.4879,22.4646,98.1310,2.4875,2.8455,5.4642,5.7659,1,3
2360.0200,117.7411,22.6165,98.3346,2.4835,2.8414,5.4611,5.7598,1,3
2360.0400,118.0036,22.7618,98.5366,2.4797,2.8341,5.4605,5.7570,1,3
2360.0600,118.2677,22.8938,98.6877,2.4761,2.8317,5.4620,5.7568,1,3
2360.0800,118.5328,23.0122,98.7848,2.4727,2.8346,5.4655,5.7589,1,3
2360.1000,118.7981,23.1157,98.8121,2.4696,2.8444,5.4710,5.7633,1,3
2360.1200,119.0632,23.2039,98.7632,2.4668,2.8617,5.4785,5.7699,1,3
2360.1400,119.3257,23.2756,98.6585,2.4643,2.8867,5.4879,5.7785,1,3
2360.1600,119.5797,23.3274,98.5480,2.4622,2.9202,5.4984,5.7886,1,3
2360.1800,119.8248,23.3592,98.4342,2.4603,2.9622,5.5101,5.8001,1,3
2360.2000,120.0604,23.3699,98.3267,2.4589,3.0128,5.5230,5.8130,1,3
2360.2200,120.2861,23.3590,98.2292,2.4578,3.0722,5.5369,5.8272,1,3
2360.2400,120.4999,23.3277,98.1428,2.4572,3.1407,5.5517,5.8425,1,3
2360.2600,120.6970,23.2794,98.0703,2.4569,3.2190,5.5665,5.8580,1,3
2360.2800,120.8772,23.2141,98.0119,2.4570,3.3074,5.5814,5.8738,1,3
2360.3000,121.0386,23.1315,97.9731,2.4575,3.4082,5.5963,5.8900,1,3
2360.3200,121.1806,23.0315,97.9561,2.4584,3.5225,5.6112,5.9065,1,3
2360.3400,121.3054,22.9174,97.9457,2.4596,3.6422,5.6257,5.9227,1,3
2360.3600,121.4182,22.7969,97.9049,2.4609,3.7476,5.6383,5.9368,1,3
2360.3800,121.5192,22.6703,97.8312,2.4623,3.8376,5.6489,5.9486,1,3
2360.4000,121.6085,22.5377,97.7102,2.4637,3.9084,5.6574,5.9579,1,3
2360.4200,121.6861,22.3991,97.5359,2.4652,3.9583,5.6636,5.9644,1,3
2360.4400,121.7553,22.2603,97.3333,2.4666,3.9869,5.6674,5.9683,1,3
2360.4600,121.8246,22.1353,97.1634,2.4678,3.9926,5.6690,5.9697,1,3
2360.4800,121.8943,22.0251,97.0298,2.4688,3.9755,5.6683,5.9685,1,3
2360.5000,121.9662,21.9327,96.9493,2.4695,3.9331,5.6653,5.9649,1,3
2360.5200,122.0409,21.8595,96.9289,2.4700,3.8643,5.6599,5.9587,1,3
2360.5400,122.1188,21.8050,96.9514,2.4703,3.7759,5.6523,5.9501,1,3
2360.5600,122.2012,21.7675,96.9743,2.4703,3.6840,5.6431,5.9393,1,3
2360.5800,122.2881,21.7471,96.9953,2.4700,3.5895,5.6323,5.9262,1,3
2360.6000,122.3806,21.7438,97.0040,2.4695,3.4954,5.6200,5.9109,1,3
2360.6200,122.4791,21.7577,96.9961,2.4687,3.4030,5.6062,5.8934,1,3
2360.6400,122.5812,21.7882,96.9806,2.4676,3.3132,5.5911,5.8739,1,3
2360.6600,122.6807,21.8333,96.9792,2.4662,3.2285,5.5746,5.8525,1,3
2360.6800,122.7775,21.8930,96.9932,2.4646,3.1490,5.5570,5.8293,1,3
2360.7000,122.8699,21.9671,97.0267,2.4627,3.0753,5.5381,5.8043,1,3
2360.7200,122.9574,22.0556,97.0814,2.4605,3.0075,5.5179,5.7776,1,3
2360.7400,123.0408,22.1579,97.1566,2.4582,2.9466,5.4965,5.7493,1,3
2360.7600,123.1226,22.2723,97.2504,2.4556,2.8947,5.4743,5.7198,1,3
2360.7800,123.2027,22.3990,97.3629,2.4529,2.8520,5.4511,5.6891,1,3
2360.8000,123.2811,22.5404,97.4955,2.4500,2.8191,5.4271,5.6572,1,3
2360.8200,123.3576,22.6976,97.6490,2.4469,2.7961,5.4021,5.6241,1,3
2360.8400,123.4342,22.8604,97.8173,2.4436,2.7830,5.3764,5.5903,1,3
2360.8600,123.5158,23.0042,97.9853,2.4406,2.7794,5.3503,5.5569,1,3
2360.8800,123.6027,23.1277,98.1522,2.4377,2.7853,5.3240,5.5240,1,3
2360.9000,123.6962,23.2253,98.3139,2.4351,2.8010,5.2972,5.4917,1,3
2360.9200,123.7969,23.2948,98.4686,2.4327,2.8266,5.2700,5.4600,1,3
2360.9400,123.9037,23.3378,98.6204,2.4306,2.8611,5.2429,5.4295,1,3
2360.9600,124.0140,23.3582,98.7795,2.4287,2.9022,5.2178,5.4018,1,3
2360.9800,124.1276,23.3562,98.9468,2.4272,2.9498,5.1946,5.3771,1,3
2361.0000,124.2452,23.3316,99.1296,2.4261,3.0038,5.1737,5.3555,1,3
2361.0200,124.3668,23.2842,99.3309,2.4253,3.0639,5.1552,5.3372,1,3
2361.0400,124.4891,23.2168,99.5312,2.4249,3.1295,5.1392,5.3223,1,3
2361.0600,124.6037,23.1359,99.6827,2.4248,3.1983,5.1266,5.3110,1,3
2361.0800,124.7101,23.0417,99.7826,2.4250,3.2705,5.1172,5.3035,1,3
2361.1000,124.8072,22.9350,99.8171,2.4255,3.3453,5.1113,5.2997,1,3
2361.1200,124.8946,22.8159,99.7806,2.4264,3.4226,5.1089,5.2997,1,3
2361.1400,124.9699,22.6871,99.6877,2.4277,3.5027,5.1098,5.3033,1,3
2361.1600,125.0276,22.5552,99.5744,2.4292,3.5857,5.1140,5.3101,1,3
2361.1800,125.0673,22.4206,99.4424,2.4311,3.6718,5.1212,5.3202,1,3
2361.2000,125.0889,22.2835,99.2981,2.4333,3.7612,5.1317,5.3335,1,3
2361.2200,125.0925,22.1439,99.1440,2.4358,3.8538,5.1453,5.3500,1,3
2361.2400,125.0737,22.0061,98.9819,2.4385,3.9494,5.1619,5.3693,1,3
2361.2600,125.0222,21.8806,98.8163,2.4414,4.0469,5.1808,5.3908,1,3
2361.2800,124.9372,21.7680,98.6476,2.4444,4.1464,5.2020,5.4143,1,3
2361.3000,124.8153,21.6709,98.4805,2.4477,4.2462,5.2255,5.4399,1,3
2361.3200,124.6552,21.5905,98.3168,2.4512,4.3457,5.2513,5.4675,1,3
2361.3400,124.4610,21.5251,98.1446,2.4548,4.4501,5.2790,5.4967,1,3
2361.3600,124.2429,21.4709,97.9349,2.4584,4.5722,5.3077,5.5262,1,3
2361.3800,124.0015,21.4277,97.6858,2.4620,4.7130,5.3375,5.5558,1,3
2361.4000,123.7374,21.3960,97.3803,2.4655,4.8788,5.3683,5.5858,1,3
2361.4200,123.4509,21.3761,97.0117,2.4689,5.0724,5.4003,5.6160,1,3
2361.4400,123.1463,21.3637,96.6188,2.4722,5.2801,5.4324,5.6455,1,3
2361.4600,122.8344,21.3487,96.2967,2.4753,5.4680,5.4626,5.6718,1,3
2361.4800,122.5157,21.3303,96.0512,2.4783,5.6344,5.4907,5.6947,1,3
2361.5000,122.1905,21.3065,95.9127,2.4810,5.7732,5.5161,5.7136,1,3
2361.5200,121.8591,21.2763,95.8939,2.4835,5.8820,5.5386,5.7282,1,3
2361.5400,121.5281,21.2399,95.9538,2.4858,5.9580,5.5583,5.7390,1,3
2361.5600,121.2143,21.1974,95.9923,2.4878,5.9946,5.5759,5.7472,1,3
2361.5800,120.9185,21.1487,96.0038,2.4896,5.9912,5.5914,5.7531,1,3
2361.6000,120.6441,21.0937,95.9636,2.4912,5.9439,5.6048,5.7567,1,3
2361.6200,120.3926,21.0324,95.8616,2.4925,5.8511,5.6160,5.7581,1,3
2361.6400,120.1643,20.9648,95.7167,2.4936,5.7203,5.6253,5.7576,1,3
2361.6600,119.9603,20.8911,95.5750,2.4945,5.5695,5.6327,5.7555,1,3
2361.6800,119.7807,20.8114,95.4390,2.4952,5.3995,5.6384,5.7519,1,3
2361.7000,119.6268,20.7252,95.3165,2.4957,5.2116,5.6423,5.7468,1,3
2361.7200,119.4992,20.6322,95.2107,2.4960,5.0062,5.6444,5.7403,1,3
2361.7400,119.3947,20.5342,95.1229,2.4960,4.7919,5.6449,5.7326,1,3
2361.7600,119.3051,20.4354,95.0560,2.4960,4.5902,5.6442,5.7243,1,3
2361.7800,119.2301,20.3360,95.0102,2.4958,4.4022,5.6422,5.7155,1,3
2361.8000,119.1698,20.2367,94.9853,2.4955,4.2315,5.6391,5.7062,1,3
2361.8200,119.1241,20.1376,94.9814,2.4951,4.0797,5.6348,5.6964,1,3
2361.8400,119.0873,20.0397,95.0031,2.4946,3.9499,5.6296,5.6865,1,3
2361.8600,119.0450,19.9447,95.0620,2.4943,3.8498,5.6246,5.6780,1,3
2361.8800,118.9966,19.8528,95.1592,2.4941,3.7798,5.6198,5.6709,1,3
2361.9000,118.9399,19.7647,95.3067,2.4942,3.7428,5.6152,5.6655,1,3
2361.9200,118.8739,19.6805,95.5095,2.4945,3.7401,5.6110,5.6620,1,3
2361.9400,118.7957,19.5998,95.7332,2.4950,3.7678,5.6073,5.6602,1,3
2361.9600,118.6979,19.5211,95.8943,2.4957,3.8166,5.6045,5.6597,1,3
2361.9800,118.5800,19.4444,95.9879,2.4967,3.8859,5.6026,5.6605,1,3
2362.0000,118.4395,19.3692,95.9912,2.4979,3.9734,5.6018,5.6627,1,3
2362.0200,118.2754,19.2953,95.8950,2.4994,4.0780,5.6021,5.6662,1,3
2362.0400,118.0905,19.2237,95.7191,2.5011,4.2019,5.6033,5.6707,1,3
2362.0600,117.8914,19.1569,95.5118,2.5030,4.3510,5.6047,5.6751,1,3
2362.0800,117.6785,19.0950,95.2756,2.5051,4.5256,5.6064,5.6793,1,3
2362.1000,117.4511,19.0384,95.0173,2.5075,4.7287,5.6081,5.6833,1,3
2362.1200,117.2092,18.9872,94.7398,2.5101,4.9617,5.6099,5.6869,1,3
2362.1400,116.9589,18.9418,94.4498,2.5129,5.2171,5.6116,5.6902,1,3
2362.1600,116.7156,18.9036,94.1635,2.5158,5.4770,5.6132,5.6927,1,3
2362.1800,116.4801,18.8724,93.8819,2.5189,5.7404,5.6145,5.6945,1,3
2362.2000,116.2535,18.8483,93.6073,2.5221,6.0056,5.6157,5.6956,1,3
2362.2200,116.0361,18.8312,93.3408,2.5254,6.2718,5.6166,5.6960,1,3
2362.2400,115.8357,18.8225,93.0872,2.5288,6.5327,5.6172,5.6955,1,3
2362.2600,115.6708,18.8252,92.8588,2.5321,6.7725,5.6174,5.6943,1,3
2362.2800,115.5424,18.8396,92.6560,2.5353,6.9907,5.6172,5.6921,1,3
2362.3000,115.4551,18.8675,92.4785,2.5383,7.1894,5.6165,5.6892,1,3
